reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
d58cc1af-276b-432b-a55b-6d8a95f691bf,Fitri Melani,https://play-lh.googleusercontent.com/a/ACg8ocJ8voLdz9yKYzAUNIpFC8Q_2PzJZnIe5i_gR9Dc2fuTIz-G5Q=mo,blom tau baru downdload,4,0,,2025-06-24 15:44:56,,,
1c98e7a3-d47d-4817-b371-f9ae28450878,Darminto Putra,https://play-lh.googleusercontent.com/a-/ALV-UjX3m4k47YOQ25YXescO4lAe2NiATa5FLvDqxkL0wiZtvLo0JUSe,game ngaur cacat ga jelas,1,0,3.8.0,2025-06-24 15:20:39,,,3.8.0
d79086ce-4728-4a76-805f-85e42fe48b63,Riana Waode,https://play-lh.googleusercontent.com/a/ACg8ocKgAHvrG6xIpzIwj_QPFgpwFED2xFtnyQTFE1J3NCOjnaJxUQ=mo,minimal ram brp bos,5,0,,2025-06-24 15:04:45,,,
876905cd-dcc2-4ed7-a1b1-e0c363bc13e5,Ading Abadi,https://play-lh.googleusercontent.com/a-/ALV-UjX7o-hNdxV_YBF7CuPCNybaNcsnfnLlDEJmQaDz5ygy0qZlVNy2,"gua cuma mau Kase tau aja nih.sama krafton.ke Napa begitu sulit suda dapet hadia peti klasik.nda gampang loh.gua kumpul kupon peti klasik sampai 100 lebih.tidak ada satupun yg dapat.bukan seperti tensen.10 lebih tuh Uda dapat baju'helem tas dan yg lain""itu pun cuma satu hadia aja dalam sepuluh kupon peti klasik.ini begitu sulit loh semenjak krafton yg ambil ahli game ini.😡👎",5,0,2.6.0,2025-06-24 15:01:38,,,2.6.0
0ce329ec-d810-4a06-809a-9b228d1c83d7,Nasir Abdul,https://play-lh.googleusercontent.com/a-/ALV-UjVlu90AC8N6nCyOmSow9lsl8laznjC3eUgQZhxAitdxRO_GJoJy,reload lambat level tnggi ama rendah d sma kn amin na ... even g ad faidah na.. asli lebih baikn dlu dri sekarng evan msk d akal.. jauh lbh baik tencen dlu dri crton .. skrng udh jelik red zone d situ2 aj mna mush na pro sma yg pemula d tmukan skrang pubg udh jelik baik main COD atau arena breakaut mse mnding msk d akal,1,0,3.8.0,2025-06-24 14:22:14,,,3.8.0
680b2978-afd7-4131-b1d4-65446e420a6c,Ahmad Fariz,https://play-lh.googleusercontent.com/a-/ALV-UjWGM6LRlxNuoNbvtsTv55MMfqFtYaO747KcV3FAwFkzZGcRI7j4,susah naik conqueror & susah dapet M4 glacier @krafton,5,0,3.8.0,2025-06-24 13:40:41,,,3.8.0
d930456d-f96a-48c9-b30e-2538a451463a,Samir Arsyad,https://play-lh.googleusercontent.com/a-/ALV-UjXTRExPe7wqZnTe7Lv8oYR4WEzwdDXNFxKNeOpmTpT6US6HAmY,buruk...skarang dah dak bisa masuk...,1,0,3.8.0,2025-06-24 13:28:19,"Pemain yang terhormat,
Kami mohon maaf karena Anda mengalami masalah sehingga tidak dapat login. Anda disarankan untuk 1. Mengubah lingkungan internet;2. Memulai ulang perangkat dan coba lagi. Jika masih tidak berhasil, silakan hubungi kami melalui [Bantuan] di halaman login, dan kami akan melakukan semua yang kami bisa untuk membantu Anda.",2025-06-24 13:58:39,3.8.0
cabf4dfe-65e7-473f-8fcf-51b7f2cb8290,Akmal Setiana,https://play-lh.googleusercontent.com/a-/ALV-UjUPil_HIeZV1dLh6kHcYd1_r2ps43nznnSqNKcuTtAoEveNjNA6,grafik nya jelek katanya perang TPI ad pintu GK di kunci lgi tar gw gw maling👍,4,0,,2025-06-24 13:13:29,,,
be2c6956-e950-4d58-b075-988e953b59fe,Ridwan Syahputra,https://play-lh.googleusercontent.com/a/ACg8ocKqOPTDjIHepWj7aSkLVrjaihBOg9CY712XpQu-QkPlaj2hXA=mo,GAME TERLALU BERAT UNTUK PENGGUNA DEVICE ANDROID RAM 8/16.GRAFIS 90 FPS.. PENGGUNA DEVICE 120 FPS LEBIH DOMINAN MEMENANGKAN PERTEMPURAN...DARI BEBERAPA GAME FPS CUMA GAME INI YANG PALING BERAT...,1,0,,2025-06-24 13:08:53,"Halo pemain,
Kami sarankan Anda memilih frekuensi gambar dan grafis yang lebih tinggi untuk meningkatkan kehalusan dan kejernihan game. Kami juga akan terus mengoptimalkan game untuk memberikan pengalaman bermain yang lebih baik. Jika Anda memiliki masalah lain, silakan hubungi kami melalui [Pusat Pelanggan] dalam Pengaturan game.",2025-06-24 13:59:00,
db8a72a4-e3ad-41bf-a0e6-2490588bc112,Saeko Wae,https://play-lh.googleusercontent.com/a-/ALV-UjX8OSOSgqJIqrZsDGvE_LzHv7s7WyZHxph3E4FN-hXYbZjIkErp,"dah uninstal aja lah, makin lama makin sampah nih gane, masih mendingan pas di pegang tencent..",2,0,,2025-06-24 13:04:19,,,
9b9d72a6-855f-4835-80ca-a3ff38af4dc5,Empire_Nazi,https://play-lh.googleusercontent.com/a-/ALV-UjXwNGhW557kA92ZG3Nm3CU-Nkx1ZL8Nroh8UijXYJ-e2NaATFKH,Gamenya seru!!,4,0,,2025-06-24 12:58:41,,,
d68d3b2e-309f-47af-bdb8-4069309bc3b3,Mudzofar,https://play-lh.googleusercontent.com/a-/ALV-UjXROBAWG-YObpuzNm35CjBt-S_TbLr_f8qvsHElMxtQwBuPgdqX,banyak cheater,1,0,3.8.0,2025-06-24 12:43:09,"Hai pemain, mohon maaf kerana anda telah menemui penipu, anda boleh melaporkannya dalam permainan dan menyemak keputusan di kawasan BAN PAN. Tolong percayakan bahawa kami mempunyai dasar sifar toleransi terhadap sebarang pelanggaran, dan pelanggaran akan dihukum. Kami berharap pemain dalam permainan mengekalkan persekitaran permainan bersama kami.",2025-06-24 13:47:38,3.8.0
646e8797-92ba-451e-96b9-40a1701e3506,Muh Akkeng,https://play-lh.googleusercontent.com/a-/ALV-UjVGFVEu3z4MO1zvkC9nXWt3hPy5X7KSzxm8zUMw-4jv5zCc2LI,nice,5,0,,2025-06-24 12:40:55,,,
0de977c1-0419-4e3d-99c0-1bed9bd2b1d4,Arma sitanggang,https://play-lh.googleusercontent.com/a-/ALV-UjVSKguYrdkNgRM7dSzNpNe1_iJpjr_KiARuKVem1zm338np6XJR,"sesuaikan lah lawan atau musuh,, jgn pemain both melawan pemain gaming master . bekelas dikitlah game ini",1,2,3.8.0,2025-06-24 12:40:15,"Hai pemain, kami memahami bagaimana perasaan anda. Sistem melakukan pemadanan rawak berdasarkan bahasa yang dipilih, mod permainan dan peringkat semasa anda. Anda boleh menjemput rakan untuk bermain bersama anda supaya meningkatkan kadar kemenangan. Jika ada soalan lain, sila hubungi kami melalui [Perkhidmatan Pelanggan] dalam Tetapan permainan.",2025-06-24 13:48:14,3.8.0
17cc94c5-9739-4619-9029-82063324ca70,Supriadi Aprii,https://play-lh.googleusercontent.com/a-/ALV-UjUK3PyIXZBfZ07__rzTF0DGcVbw7L_D0CMyiVCNAcJxHmjipHE,asalamualaikum.. sekedar info dan masukan buat devloper PUBG MOBILE.. klo bisa maps livik di update lagi.terutama untuk pertamina nya..di update la agar bisa di gunakan.. jangan cuma jadi pajangan saja.. 👌 terimakasih asalamualaikum warahmatullahi wabarokatuh🙏,5,2,3.8.0,2025-06-24 11:22:43,,,3.8.0
d6a57225-65c7-4007-8e37-8d88fce1f2e3,Tra IsHere,https://play-lh.googleusercontent.com/a-/ALV-UjU9wTTIkXoQlq98JniqCuku59G-cBnjv4bGjN-c1AC2Bep6U4vu,game nya bagus dan saya suka dengan semua special collab nya,5,0,3.8.0,2025-06-24 11:14:53,"Hai Hol Yana, kami mohon maaf jika Anda tidak puas dengan PUBG Mobile. Kami akan sangat menghargai jika Anda dapat memberi kami saran tentang cara meningkatkan permainan. Silahkan hubungi kami melalui pesan dukungan pelanggan dalam game. Terima kasih!",2021-09-02 07:47:11,3.8.0
b3ce05f4-eab2-49a3-abda-bd8d087fccf5,ANDIIYAT,https://play-lh.googleusercontent.com/a-/ALV-UjU8zclSDh56TFSMZmvhziaz9-yWw2F9O42w9sKFnRe4AHPkQrr8,"game nya sangat bagus sekali,game ini telah menemani saya SD dari kecil hingga sekarang ini.",5,0,3.8.0,2025-06-24 10:50:19,,,3.8.0
66da891b-98a3-44b0-834d-3095a4bbb4cc,REFANDI PONTENGE FANDI,https://play-lh.googleusercontent.com/a-/ALV-UjULybiHW6hRfLe0AGLjekQHc4nM_88u55GS2KkvsGNVps7zWIIf,makin besar aja penyimpana,5,0,3.8.0,2025-06-24 10:13:18,,,3.8.0
09b37907-ba7f-40b3-b1c7-159ada521980,Anisa Nurjanah,https://play-lh.googleusercontent.com/a/ACg8ocLn150iHZ1GdDQidPqfIXHOFAbOo2kIQlxSEh_PADCLsRfpsA=mo,saya kasih bintang 🌟🌟🌟🌟🌟 untuk game ini,5,0,3.8.0,2025-06-24 09:50:40,,,3.8.0
7ee9ccd0-4e70-46f3-a114-9720552e59ba,Yuyun Wahyuni,https://play-lh.googleusercontent.com/a/ACg8ocJdQMWoUWvjMkzayI19bQs7CbM6KRY7dTJEnJmyJkle_Xs3Lw=mo,"Game ini sangat bagus dan keren dari segi Gameplay,Aim,senjata,dan baju. Kekurangannya grafik nya tinggiin lagi dan Game nya haru ada perbaikan terima kasih 🙏",5,0,3.8.0,2025-06-24 09:45:57,,,3.8.0
3581264c-3630-4241-a04a-b534ee2a93ef,Ati Susanti,https://play-lh.googleusercontent.com/a-/ALV-UjXfkxkja49ml5SOZfJMdviDm02QcDtjXsbYjFZE7ehT1NG0hIY,pubg seru banget kalo main di metroroyal seru banget tapi kalau bisa gamenya dipermudah lagi mohon dan terima kasih! 😊,5,0,,2025-06-24 09:43:55,,,
e0b2c20a-35f7-41fa-8b4f-9a038c0d7926,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makin buriq,5,0,3.8.0,2025-06-24 08:11:04,"Halo, kami memerlukan lebih banyak informasi untuk mengonfirmasi masalah Anda dan menawarkan solusi yang lebih baik karena kami tidak memahami masalah yang Anda sebutkan. Silakan hubungi kami di pesan dukungan pelanggan dalam game agar kami dapat membantu Anda lebih lanjut. Terima kasih atas dukungan Anda.",2021-08-13 16:28:44,3.8.0
a589034a-4a17-4f0a-9672-85f177b5b3a1,Daffi Rainsyah,https://play-lh.googleusercontent.com/a-/ALV-UjWS9aXmWhRPl_XjHwjH-U6D_lFxveih1aC3VBfXl4O7Q4fKs_Kx,bgs bngt ini game,5,0,3.8.0,2025-06-24 06:48:54,,,3.8.0
255f056f-4620-42e7-ad7e-8bbbfde28ff9,Dheni,https://play-lh.googleusercontent.com/a-/ALV-UjXrwmDXHy1-Zkpz1xZMrT6323cTMjcddkBfVj9wgAPRw5jy5_8Q,jadi males main pubg banyak bot apaligi di map eranggel sama livik,1,0,3.8.0,2025-06-24 06:19:05,,,3.8.0
7f0732d7-965b-41a8-ae66-82838cea1e36,Diana CH,https://play-lh.googleusercontent.com/a-/ALV-UjWTHSoZYUll3Q5tBFJRbRRh2L1FB2DVu3luKXuBruUI0YSxAV4,Halo Kak Aku mau minta tolong loadingnya dicepatkan saja game pubg mobile aku sudah tunggu sampai 5 jam tidak bisa aku tunggu loadingnya tolong ya dicepatkan loadingnya sampai 10 menit aja dan aku kasih bintang satu aja lah tapi loadingnya bisa dicepatkan nanti aku kasih Bintang 5 dah,1,0,,2025-06-24 05:15:55,"Halo pemain, jika ini terjadi, harap periksa apakah koneksi jaringan Anda stabil. Kami menyarankan Anda memainkan game di lingkungan jaringan yang baik. Harap hapus cache dan aplikasi yang tidak diperlukan untuk memastikan perangkat Anda memiliki cukup memori.",2025-06-24 10:18:52,
53d43bdb-1d71-4c6e-8c2b-6fa5eefe1219,Muhammad Haqin,https://play-lh.googleusercontent.com/a/ACg8ocLMeMN2xJ8djGi-m4xvUwVfPRq8CRbRl6dnzUILvqoddakdkA=mo,game apa ini mantap sekali,5,0,3.8.0,2025-06-24 02:06:21,,,3.8.0
14a39185-be69-4367-9b67-a551f90f383d,abang muh 1,https://play-lh.googleusercontent.com/a/ACg8ocL8QANqPKpzUzdpr0ioq7Keg_FAtZLUy38MNovdmfNufcC4dg=mo,saya suka dengan games ini minta senjata gratis dong,5,0,3.8.0,2025-06-24 01:46:47,,,3.8.0
6a9e6b4a-b215-4a7f-88c6-c8f94d6271d3,Syamnandar Saputra,https://play-lh.googleusercontent.com/a/ACg8ocKM4sC91pZlAhTmyrWzDBE-NIa0KNn1UC1MuJUl6xAYs7Qdfg=mo,nice,5,0,3.8.0,2025-06-24 01:01:00,,,3.8.0
a84ca539-1e86-4d90-a13f-6910c9f856c8,kING OCON,https://play-lh.googleusercontent.com/a-/ALV-UjUtai04zNGc5jcXnXrKEkEkXOAEzY0GWeOLobV2AMU2vo2iHrpo,game tidak menanggapi aja,1,1,3.8.0,2025-06-24 00:43:05,"Hi, pemain! Kami sangat menyesal, mohon Anda klik [Perbaiki] di sisi kanan layar login game dan bersihkan cache aplikasi, lalu coba lagi setelah memastikan baterai penuh. Jika masih ada anomali, silakan hubungi kami melalui tombol [Bantuan] di sudut kanan atas layar login game, dan berikan informasi detail, seperti: UID dan video anomali, dll.",2025-06-24 10:17:48,3.8.0
1e36e09e-c61c-4149-a8b8-7c4207dd5368,frus tasi,https://play-lh.googleusercontent.com/a/ACg8ocLWx2lhIMtWU42sTGh5fg8pzHwwzNUQ_4s65SYz_2gpERlPfQ=mo,sangat menarik dan recomended untuk dimainkan,5,0,3.8.0,2025-06-24 00:12:14,,,3.8.0
5a5259f9-6529-4300-898a-3e2a2809704f,wahyudi & rifqi,https://play-lh.googleusercontent.com/a-/ALV-UjV1j34Z4TqXMuYc6tK3_lru7O6wqKbILCeGDZavBGJND21Pbuw,bagus,5,0,3.8.0,2025-06-23 23:52:49,,,3.8.0
94c5c21d-8ae3-47c9-824c-db66a2aa37c1,KPH TOMI,https://play-lh.googleusercontent.com/a/ACg8ocJHhEGR_5TNjdaaLvoxdk-U0j21RosLWsu3322lLS_EvlwtZg=mo,mantap pokoknya geme menarik dan membuat hati menjadi senang,5,0,,2025-06-23 23:50:45,,,
eb4d0e9e-6e77-413e-95cd-67cb585cb7ee,Franky Andrew,https://play-lh.googleusercontent.com/a/ACg8ocJaWPLMYb0sCtMYbTX5yVGCjpxy_xaVP1o-d2-ETUMVWBxY_w=mo,Gameplaynya Bagus Sekali Grafiknya Mantap tp Matchnya Lamaa Bgt Saran saya lebih dipercepat Matchnya itu Saja Selebihnya Bagus.,5,2,3.8.0,2025-06-23 22:59:38,,,3.8.0
03880ccb-7759-4f3a-8273-bb78a519a9c1,Opung Martodo,https://play-lh.googleusercontent.com/a/ACg8ocIZCOHsZOp3Bwf3EeKph0CkqAz7lV5edaE_u0NXRZdlrSsQPQ=mo,gw emosi dari gem sebelah Monton ml kredit skor ku turun muluakany gw ke sini,5,0,,2025-06-23 22:59:26,,,
8a93d5fc-6be6-474e-a207-e47538d14270,Alex Artamafero,https://play-lh.googleusercontent.com/a/ACg8ocI3nB1JyQbFHRJl_QKu6Ug_kDEsU8Spp7VZw8zajNtTnvWgpw=mo,"tolong data game PUBG di Batasin dong biar hp kagak terasa panas , dan juga untuk grafik di bikin enak biar kagak ngeframe",5,0,3.8.0,2025-06-23 22:58:11,,,3.8.0
36afc430-f786-4954-8ead-5dd800ec119c,JP,https://play-lh.googleusercontent.com/a-/ALV-UjVk_JKv1iEIROLy2k_VMDDI4z3CeBblAUKS1LGU-0paWLnaOyh0,PERUBAHAN MAP OTOMATIS!!!!!!,5,0,3.8.0,2025-06-23 22:38:17,,,3.8.0
e3bfffdd-5379-44f1-a8ad-d3b13dece107,Saipul Saipul,https://play-lh.googleusercontent.com/a-/ALV-UjUomhdJ9svXlcijLlggUlLTatNI2PhB2i0ZzXNkmdBXsoKAM5A,gem ya bagus sekali sama gempley nya,5,0,3.8.0,2025-06-23 22:17:58,,,3.8.0
72dd6243-1abb-4dad-b700-84a509959dd8,Udang Kriyuk,https://play-lh.googleusercontent.com/a-/ALV-UjU3MoHEcGqzIZ0EnR-6zwcOt-JPVzuSZkaT3xMEdJ89WVi9Ow,"1.jaringan tidak stabil 2.terkadang saat senjata dalam mode auto tiba2 saat menembak jd single 3.terkadang analog lengket dan tidak bisa digerakkan 4.saat karakter berlari dan hendak membuka scope, karakter tiba2 berhenti berjalan dan tidak bisa bergerak 5.terlalu frame drop saat memasuki event utama sehingga kenyamanan dalam bermain cukup terganggu Semoga saran saya didengarkan oleh pihak developer PUBG Mobile, Sekian Terima kasih 🙏💕",1,0,,2025-06-23 21:16:49,"Halo pemain,
Terima kasih atas cinta Anda. Pastikan bahwa internet baik dan perangkat memiliki ruang yang cukup. Anda juga dapat mencoba mengetuk [Perbaiki] pada halaman login game. Jika masih tidak berhasil, silakan hubungi kami melalui [Pusat Pelanggan] dalam game. Kami akan melakukan semua yang kami bisa untuk membantu Anda.",2025-06-24 08:45:20,
5ca31f82-b59f-41b3-b6ea-8d01b64de7b9,Armia,https://play-lh.googleusercontent.com/a-/ALV-UjUjVtWbAK41mtQKXjAYTfoNSyXaA5e5Eg5wQgSjlGRDtG7Gljvi,keren,5,0,3.8.0,2025-06-23 21:15:36,,,3.8.0
f60f3845-27d6-4ea7-af84-8d0c8697de30,sugitogito gito,https://play-lh.googleusercontent.com/a/ACg8ocLZ3H3lHI9zBcx2aOiNsBNbtYInPCfOYBad2T0EbHawFwkzlg=mo,gem yang sangat bagus bagi saya,4,0,,2025-06-23 21:12:34,,,
75452f8a-8633-42a4-899f-610013d9a652,Faul,https://play-lh.googleusercontent.com/a/ACg8ocL_Gl8l2JKu7Ggo6fuKzeukPrypPgefdA_BYcIUTyei70PSsA=mo,gemya bagus tapi bukg gesta tolong diperbaiki dan semuwa tobol yang hilang tibatiba tolong diperbaiki maaf jikasaya meberi reting setegah itu karena bukg,3,0,3.8.0,2025-06-23 20:58:29,"Halo pemain,
Kami mohon maaf atas pengalaman yang tidak menyenangkan. Kami telah mengirimkan masalah ini kepada staf kami untuk menemukan dan memperbaikinya, kami sarankan Anda mulai ulang game dan coba setelah memperbarui ke versi terbaru. Jika masalah masih ada, mohon berikan detail lebih lanjut kepada kami melalui layanan pelanggan dalam game.",2025-06-24 08:21:55,3.8.0
249b8868-f118-4b1b-a5cc-b14960c3a972,Zahro Aynk zahro,https://play-lh.googleusercontent.com/a/ACg8ocIUDgCIBXyhv5uM7nhhWE-QRDKnauN14u9aBN-On1eucIqrxg=mo,download nya lama kali,1,0,,2025-06-23 20:55:15,"Yang terhormat pemain,
Kami mementingkan masalah unduhan lambat yang Anda sebutkan, dan sarankan agar Anda memeriksa apakah jaringan stabil, dan hapus cache perangkat. Jika masih tidak berhasil, Anda disarankan untuk hapus game dan mengunduh versi terbaru untuk mencoba lagi. Jika Anda memiliki pertanyaan lain, Anda dapat menghubungi kami lagi.",2025-06-24 08:22:29,
125c0118-4f45-4535-b649-b80990ad39e5,Yohanes Bima,https://play-lh.googleusercontent.com/a-/ALV-UjVvBNhQuTLJFjqWEchblxYlBRxd8d0YatGRtzo-eQT_04wgL5SXHQ,"Hapus aja fitur mic all, kalau di pesawat orang-orang pada rasis, apalagi ke orang JAWA",5,0,3.8.0,2025-06-23 20:51:13,,,3.8.0
e3228e52-5bcf-4ffc-b590-d22a3ff54201,orangtergaboet,https://play-lh.googleusercontent.com/a-/ALV-UjVMUVThZov89fLhtMhkUTaK2CE67je_8JzJH-a1SkyZbdLxeIpC,game nya bagus,5,0,,2025-06-23 20:39:20,,,
b85ea982-d560-4561-a60e-3869cfefed5e,Joko Aprilian,https://play-lh.googleusercontent.com/a/ACg8ocIfCIPqG5YVdcye6hAQ7aLpv5NOjEPkxkg6oWQrpQLLRZMBcw=mo,good job,5,0,,2025-06-23 20:25:31,,,
3be682a5-5c59-466e-98fa-c96b2ca90037,Yusuf Safenk,https://play-lh.googleusercontent.com/a-/ALV-UjUxanrHjyH8QUmNK_7mKJ9kuw1M1vaDxGJicHSATdfxWH8u9ptk,kenapa saya jd susah masuk lg pake akun google,5,0,3.8.0,2025-06-23 20:10:18,,,3.8.0
0ac7f316-4cdd-4505-93e4-816a10cbce20,Muhammad Bahran Bahran,https://play-lh.googleusercontent.com/a/ACg8ocKsGVm5_MA-IhRmgJ9k0IzXsaoV9v9112zkFGC7xnrKwjh39w=mo,klo yg ngasih bintang satu pasti anak ff atau gak hp nya terlalu kentang bagi yg hobi main pubg pasti memberikan ulasan yg wajar saja bukan untuk merendahkan nya,5,0,3.8.0,2025-06-23 20:01:58,,,3.8.0
fc78edc6-b0ee-49aa-a3ff-76c403c1881e,Hairin Khairin,https://play-lh.googleusercontent.com/a/ACg8ocLaHFvlGnA1U1FNOERd-zqr3E9b7h4ig5Fw176H1KIhiewrFZs=mo,asik tolong di bisa kan maen gem ini pake kota nonton juga,5,0,,2025-06-23 19:55:57,,,
5bd63dba-558e-41ff-bb6d-4ac85ccdfb05,Muhammad Rohadi,https://play-lh.googleusercontent.com/a-/ALV-UjWPBllq9stmJjFuGdR_9QMqGgZHaC-yXWggi_QXy9Ch8Owq46c,mencoba lagi,5,0,,2025-06-23 19:42:22,,,
e6e0ddcd-b779-4063-a394-6023c2fbc8d2,ko warsiko,https://play-lh.googleusercontent.com/a-/ALV-UjVU-0-uKvSLYeEeOgB2uMrZxM1tnhOAvm5YMBR1GMfHb0o767Y,"niat hati ingin nostalgia ,eh login akun nya susah kali . selalu 601 di batalkan 😂 udah pake jaringan Telkomsel , wifi Indihome , & wifi Biznet . tetep aja ga bisa login",1,0,,2025-06-23 19:16:33,"Yang terhormat pemain,
Harap konfirmasi terlebih dahulu apakah game telah ditautkan ke akun media sosial Anda. Anda juga dapat mencoba menggunakan metode login lain untuk masuk ke dalam game. Jika Anda masih memerlukan bantuan lebih lanjut, silakan hubungi kami melalui [Bantuan] di sudut kanan atas halaman login game.",2025-06-23 19:36:11,
fedf6ebc-7768-4ea3-af54-caa732760993,Angga,https://play-lh.googleusercontent.com/a/ACg8ocIdvDM1pP04E_g1PNSf_d7aAV7wwykU2xcFn_aLv4SIXkQcEg=mo,"tolong maf nya gak keliatan hilang peta nya tolong gimana cara seting nya,nanti sy kasih bintang5",2,0,,2025-06-23 19:00:02,"Pemain yang terhormat,
kami mementingkan pengalaman bermain game Anda. Namun, kami tidak dapat menentukan masalah Anda sesuai dengan deskripsi Anda. Untuk membantu Anda memecahkan masalah secepat mungkin, silakan hubungi kami dalam game dan berikan waktu terjadinya bug dan deskripsi mendetailnya agar kami dapat membantu Anda lebih baik.",2025-06-23 19:38:32,
2d7e5d88-c790-406c-a76b-fc751a38e129,Donny Pukka,https://play-lh.googleusercontent.com/a/ACg8ocIoL_qMujhnkffquSWeN22LmXN_nypjRhwijkRJmXbG95QIuw=mo,keren,5,0,3.8.0,2025-06-23 18:54:07,,,3.8.0
70e535b3-4e3c-484b-8b32-4e55e6e3922b,Sartadi Ariado,https://play-lh.googleusercontent.com/a/ACg8ocLlqiARYKWXQsR0RviZqxxhpt7sbeHlw9hngC8ojHLmlAW8XQ=mo,"gak hoki""nih min😌",5,0,3.8.0,2025-06-23 18:40:03,,,3.8.0
97b1469c-bc6c-43c2-a745-59090270890c,Daffa Oemarqois m.z,https://play-lh.googleusercontent.com/a-/ALV-UjXHx5UGbEJAOLI9-gRcQFdQSojmQnhzEvLgCfhTH1dpBVzzmVYP,"kikir!!!, udah topup banyak buat skin gilt M4, eh malah skin M4 gilt aja keluarnya lagi lama😡😡😡",1,0,2.3.0,2025-06-23 18:07:17,"Yang terhormat pemain,
Kami informasikan bahwa probabilitas dalam game adalah sama untuk setiap pemain, harap konsumsi dengan bijak. Semoga beruntung dan mendapatkan item yang Anda inginkan. Jika Anda memiliki masalah lain, Anda dapat hubungi kami melalui layanan pelanggan di dalam game. Terima kasih atas umpan balik Anda!",2024-08-07 17:30:48,2.3.0
0f0cd672-2973-4985-a9d2-3f479e01011e,tri yono,https://play-lh.googleusercontent.com/a-/ALV-UjUeG_byfDoP02R-vGkUeH5MVZbRqkzb-xu1BhkttSybogL8R7kRTQ,PISAHIN DONG PEMAIN YANG HEBAT SAMA YANG BIASA AJA. KAYAK SAYA INI. BARU MAIN MATI BARU MAIN MATI. CAPEK,1,5,3.8.0,2025-06-23 18:04:45,"Pemain yang terhormat,
kami mementingkan umpan balik Anda. Sistem akan mengikuti berdasarkan bahasa yang dipilih, mode game, dan tier Anda saat ini. Anda dapat mengundang teman untuk bermain dengan Anda untuk meningkatkan tingkat kemenangan. Jika ada pertanyaan lain, silakan hubungi kami melalui [Pusat Pelanggan] di Pengaturan game.",2025-06-23 18:59:39,3.8.0
c362d04c-a7d6-4d37-a0d9-8540e5268819,fherdy Just_Mechanic,https://play-lh.googleusercontent.com/a/ACg8ocIgz9i-WmzZ4eJbsGPQ7YziPW2HnkTBOl0niWeIOECNen4pMg=mo,game taii... yg di report ga di tindak,1,0,,2025-06-23 17:19:29,"Yang terhormat pemain,
Kami sangat mementingkan umpan balik Anda. Semua laporan dalam game terdeteksi secara ketat oleh sistem dan hanya akan dihukum jika akun dipastikan melanggar peraturan. Jika Anda tidak puas dengan hasil laporan dalam game, Anda dapat menghubungi kami di dalam game dan memberikan informasi laporan terperinci.",2025-06-23 18:42:12,
1f742b8e-8305-456f-b84c-ad057d9ee394,purnomo teguh,https://play-lh.googleusercontent.com/a-/ALV-UjXUDB_PIvpToP2rWF2pwvNBqwu6f03THPxIQb_xmTHi62KVjMNy,pubg game paling korup dalam memory penyimpanan.cepet panas di hp padahal sebelum sebelumnya lancar jaya..sekarang walaupun di setting paling rendah tetep aja ngelag.dan tambah panas.makanya peringkat menurun 118 daftar paling populer.ujungnya uninstal.kl gak ada perbaikan lbh baik buang.dan lupakan.by,1,0,2.4.0,2025-06-23 17:03:42,"Halo pemain,
Anda dapat mencoba yang berikut ini:Periksa apakah Anda sedang mengisi daya ponsel dan apakah mode daya rendah diaktifkan.Tutup semua program di latar belakang, mulai ulang perangkat, dan bersihkan cache perangkat.Turunkan pengaturan frekuensi bingkai dan grafis dalam game >""∧"" di sudut kanan bawah > Pengaturan > Grafis.",2025-06-23 18:46:48,2.4.0
f0fecb8a-daa1-47f7-a1ee-df4e3da5ccae,Bocil kecil,https://play-lh.googleusercontent.com/a/ACg8ocLDZBtLe6KJU8_5vjRM_-fhOsBBa5Up5FmRt34Fqa-WKaPrNw=mo,permainan sesat sama kotor banyak yang memilki bug dan cheater,1,0,,2025-06-23 16:58:27,"Yang terhormat pemain,
Mohon maaf telah menemui pemain curang, Anda dapat melaporkannya dalam game dan memeriksa hasilnya di area BAN PAN. Harap percaya bahwa kami memiliki sikap nol toleransi terhadap setiap pelanggaran. Kami berharap semua pemain dalam game akan setulus dan antusias seperti Anda, dan menjaga lingkungan game bersama kami.",2025-06-23 17:19:57,
308588f1-a587-410b-82c7-58beef36562e,atha faris,https://play-lh.googleusercontent.com/a/ACg8ocJi3br9U_4fd8-L_PphBuOTJCPO4L86g4KUQd_JN6xxaNN-Zg=mo,"sering lag setiap ketemu musuh ingin membidik dan menembak,gyro sering tidak berfungsi normal di setiap game membuat tidak nyaman,3.9 bermasalah baru ini sering terjadi masalah gyro,",1,0,3.8.0,2025-06-23 16:52:59,"Halo, pemain!
Jika perangkat Anda ada fungsi giroskop, Anda dapat mengikuti petunjuk di bawah ini setelah nyalakan ulang perangkat: 
1. Mengkalibrasi ulang pengaturan giroskop dalam Pengaturan;
2. Klik [Perbaiki] pada halaman login lalu coba giroskop lagi. 
Jika Anda masih perlukan bantuan, silakan hubungi kami melalui layanan pelanggan dalam game.",2025-06-23 17:18:29,3.8.0
